"Customweb_BarclaycardCw::MasterPass: Order Confirmation","MasterPass: Order Confirmation"
"Customweb_BarclaycardCw::Maximum Order Total","Maximal order total"
"Customweb_BarclaycardCw::Merchant Origin","Merchant origin"
"Customweb_BarclaycardCw::Merchant Reference","Merchant reference"
"Customweb_BarclaycardCw::Message","Message"
"Customweb_BarclaycardCw::Method Title","Method Title"
"Customweb_BarclaycardCw::Minimum Order Total","Minimum order total"
"Customweb_BarclaycardCw::Mobile Template","Mobile Template"
"Customweb_BarclaycardCw::Mobile Template URL","Mobile Template URL"
"Customweb_BarclaycardCw::Month","Month"
"Customweb_BarclaycardCw::More failed transaction as the configured threshold of failed transactions.","More failed transaction than the configured threshold of failed transactions."
"Customweb_BarclaycardCw::My Barclaycard Aliases","My Barclaycard Aliases"
"Customweb_BarclaycardCw::Netherlands (NL)","Netherlands (NL)"
"Customweb_BarclaycardCw::New Order","New Order"
"Customweb_BarclaycardCw::New Order Status","New order status"
"Customweb_BarclaycardCw::New card","New card"
"Customweb_BarclaycardCw::Next Update Execution Date","Next Update Execution Date"
"Customweb_BarclaycardCw::No","No"
"Customweb_BarclaycardCw::No API password was provided.","No API password was provided"
"Customweb_BarclaycardCw::No API username was provided.","No API username was provided."
"Customweb_BarclaycardCw::No IBAN provided.","No IBAN set."
"Customweb_BarclaycardCw::No Items","No Items"
"Customweb_BarclaycardCw::No PSPID was provided.","No PSP ID was provided."
"Customweb_BarclaycardCw::No additional payment information available.","No additional payment information available"
"Customweb_BarclaycardCw::No authorization method found for payment method !method.","No authorization method found for payment method !method."
"Customweb_BarclaycardCw::No button returned.","No button returned."
"Customweb_BarclaycardCw::No day set in the date of birth field.","No day set in the date of birth field."
"Customweb_BarclaycardCw::No month set in the date of birth field.","No month set in the date of birth field."
"Customweb_BarclaycardCw::No refund possible.","No refund possible"
"Customweb_BarclaycardCw::No shipping method needed.","No shipping method needed."
"Customweb_BarclaycardCw::No year set in the date of birth field.","No year set in the date of birth field."
"Customweb_BarclaycardCw::No, use the dropdown.","No, use the dropdown menu."
"Customweb_BarclaycardCw::Non 3D Secure Behavior","Non 3D Secure Behavior"
"Customweb_BarclaycardCw::Non 3D Secure Behavior Country List","Non 3D Secure Behavior Country List"
"Customweb_BarclaycardCw::None","None"
"Customweb_BarclaycardCw::Norway (NO)","Norway (NO)"
"Customweb_BarclaycardCw::Not Germany","Not Germany"
"Customweb_BarclaycardCw::Notification URL","Notification URL"
"Customweb_BarclaycardCw::Only an authorized transaction can be marked as finally declined.","Only authorized transactions can be marked as finally declined."
"Customweb_BarclaycardCw::Only an uncertain transaction can be marked as finally declined.","Only uncertain transactions can be marked as finally declined."
"Customweb_BarclaycardCw::Only authorized transaction can be cancelled.","Only authorised transaction can be cancelled."
"Customweb_BarclaycardCw::Only authorized transaction can be captured.","Only authorised transactions can be captured."
"Customweb_BarclaycardCw::Only authorized transaction can be refunded.","Only authorised transaction can be refunded."
"Customweb_BarclaycardCw::Only captured transaction can be refunded.","Only captured transaction can be refunded."
"Customweb_BarclaycardCw::Only on captured transaction the flag customer refusing to pay can be set.","It is only possible to set a flag for customers refusing to pay on captured transactions."
"Customweb_BarclaycardCw::Operation Mode","Operation mode"
"Customweb_BarclaycardCw::Operation failed because of error code '@code'.","Operation failed because of error code '@code'."
"Customweb_BarclaycardCw::Operation is not allowed.","Operation is not allowed."
"Customweb_BarclaycardCw::Operation is not supported.","Operation is not supported."
"Customweb_BarclaycardCw::Operation is not supported. For this transaction id, an alias already exists.","Operation is not supported. For this transaction ID there is already an existing alias."
"Customweb_BarclaycardCw::Orange","Orange"
"Customweb_BarclaycardCw::Order #","Order Number"
"Customweb_BarclaycardCw::Order Description","Order Description"
"Customweb_BarclaycardCw::Order Grand Total","Order Grand Total"
"Customweb_BarclaycardCw::Order Information","Order Information"
"Customweb_BarclaycardCw::Order Prefix","Order Prefix"
"Customweb_BarclaycardCw::Order Review","Order Review"
"Customweb_BarclaycardCw::Order Summary","Order Summary"
"Customweb_BarclaycardCw::Order Total","Order total"
"Customweb_BarclaycardCw::Order cancelled, because the customer was too long in the payment process of Barclaycard.","Order cancelled because the customer was in the payment process of Barclaycard for too long."
"Customweb_BarclaycardCw::Order is stored, but not finally authorized or captured.","Order has been stored, but final authorisation or capturing is missing"
"Customweb_BarclaycardCw::Order prefix","Order prefix"
"Customweb_BarclaycardCw::Order was placed using %s","Order was placed using %s"
"Customweb_BarclaycardCw::Orders","Orders"
"Customweb_BarclaycardCw::Orders with with payments that are longer pending than the specified timeout in minutes are cancelled automatically.","Orders, with payments that have been pending for longer than the specified time-out in minutes, are cancelled automatically. To use this feature you have to setup the Magento cron."
"Customweb_BarclaycardCw::PSPID Config","PSP ID Configuration"
"Customweb_BarclaycardCw::Paid Amount","Paid Amount"
"Customweb_BarclaycardCw::Partial refund not possible. You may retry with the total transaction amount.","Partial refund not possible. The sum is larger than the total captured amount."
"Customweb_BarclaycardCw::Password","Password"
"Customweb_BarclaycardCw::Password and password confirmation are not equal.","""Password"" and ""Password Confirmation"" don't match."
"Customweb_BarclaycardCw::Password for the API user.","Password for the API user"
"Customweb_BarclaycardCw::Pay with ____paymentMethodName____","Pay with ____paymentMethodName____"
"Customweb_BarclaycardCw::Payment","Payment"
"Customweb_BarclaycardCw::Payment ID","Payment ID"
"Customweb_BarclaycardCw::Payment Id","Payment ID"
"Customweb_BarclaycardCw::Payment Information","Payment Information"
"Customweb_BarclaycardCw::Payment Method","Payment Method"
"Customweb_BarclaycardCw::Payment Method Listing","Payment method listing"
"Customweb_BarclaycardCw::Payment Page Title","Payment Page Title"
"Customweb_BarclaycardCw::Payment captured successfully.","Payment captured successfully"
"Customweb_BarclaycardCw::Payment could not be authorized. Cancelling order. Reason :","Payment could not be authorised. Order is being cancelled for the reason:"
"Customweb_BarclaycardCw::Payment details can be entered after placing the order","Payment details can be entered after placing the order"
"Customweb_BarclaycardCw::Payment from Applicable Countries","Payment from applicable countries"
"Customweb_BarclaycardCw::Payment from Specific Countries","Payment from specific countries"
"Customweb_BarclaycardCw::Payment from applicable countries","Payment from applicable countries"
"Customweb_BarclaycardCw::Payment from specific countries","Payment from specific countries"
"Customweb_BarclaycardCw::Payment is pending at BarclaycardCw","Payment is pending with BarclaycardCw"
"Customweb_BarclaycardCw::Payment method description","Payment method description"
"Customweb_BarclaycardCw::Payment with %s","Payment with %s"
"Customweb_BarclaycardCw::Payment with Barclaycard","Payment with Barclaycard"
"Customweb_BarclaycardCw::Payments may be updated periodically (interval in minutes). To use this feature you have to setup magento cron","The state of the payment will be be updated periodically (interval in minutes) via API if activated. To use this feature you have to setup Magento cron."
"Customweb_BarclaycardCw::Pending","Pending"
"Customweb_BarclaycardCw::Pending BarclaycardCw","Pending BarclaycardCw"
"Customweb_BarclaycardCw::Phone Number","Phone number"
"Customweb_BarclaycardCw::Place Order","Place Order"
"Customweb_BarclaycardCw::Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order."
"Customweb_BarclaycardCw::Please check the entered CVC number.","Please check the entered CVC number."
"Customweb_BarclaycardCw::Please check the entered credit card number.","Please check the entered credit card number."
"Customweb_BarclaycardCw::Please enter here a salutation.","Please enter your salutation."
"Customweb_BarclaycardCw::Please enter here the Bank Identifier Code (BIC).","Please enter here the Bank Identifier Code (BIC)."
"Customweb_BarclaycardCw::Please enter here the CVC code from your card. You find the code on the back of the card.","Please enter the CVC code from your card. You can find the code on the back of the card."
"Customweb_BarclaycardCw::Please enter here the International Bank Account Number (IBAN).","Please enter here the International Bank Account Number (IBAN)."
"Customweb_BarclaycardCw::Please enter here the account holder name on the card.","Please enter here the account holder name on the card."
"Customweb_BarclaycardCw::Please enter here the account holder name.","Please enter here the account holder name."
"Customweb_BarclaycardCw::Please enter here the account number of your bank account.","Please enter here the International Bank Account Number (IBAN)."
"Customweb_BarclaycardCw::Please enter here the bank code of your bank.","Please enter here the bank code of your bank"
"Customweb_BarclaycardCw::Please enter here the card holder name on the card.","Please enter the card holder's name."
"Customweb_BarclaycardCw::Please enter here the commercial number of your company.","Please enter the commercial number of your company."
"Customweb_BarclaycardCw::Please enter here the name of the account owner.","Please enter the name of the account owner"
"Customweb_BarclaycardCw::Please enter here the number on your card.","Please enter your card number."
"Customweb_BarclaycardCw::Please enter here the sales tax number of your company.","Please enter here the sales tax number of your company."
"Customweb_BarclaycardCw::Please enter here your phone number.","Please enter your phone number here."
"Customweb_BarclaycardCw::Please enter here your social security number.","Please enter your social security number."
"Customweb_BarclaycardCw::Please enter the location of your bank.","Please enter the location of your bank."
"Customweb_BarclaycardCw::Please enter the name of your bank.","Please enter the name of your bank."
"Customweb_BarclaycardCw::Please enter your IBAN number.","Please enter your IBAN number."
"Customweb_BarclaycardCw::Please enter your issue number, if there is no CVC code on your card.","Please enter your issue number, if there is no CVC code on your card."
"Customweb_BarclaycardCw::Please enter your salutation.","Please enter your salutation."
"Customweb_BarclaycardCw::Please enter your salution.","Please enter your salutation."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BarclaycardCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Please empty or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support"
"Customweb_BarclaycardCw::Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BarclaycardCw::Please log in below:","Please log in below:"
"Customweb_BarclaycardCw::Please select","Please select"
"Customweb_BarclaycardCw::Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Customweb_BarclaycardCw::Please select the Bank Identifier Code (BIC) of your bank.","Please select the Bank Identifier Code (BIC) of your bank."
"Customweb_BarclaycardCw::Please select the day of your birth.","Please select the day of your birth."
"Customweb_BarclaycardCw::Please select the expiry month on your card.","You have to enter the month of the card expiry"
"Customweb_BarclaycardCw::Please select the expiry year on your card.","Please select your card's year of expiry."
"Customweb_BarclaycardCw::Please select the month of your birth.","Please select the month of your birth."
"Customweb_BarclaycardCw::Please select the the year of your birth.","Please select the the year of your birth."
"Customweb_BarclaycardCw::Please select your gender.","Please select your gender."
"Customweb_BarclaycardCw::PostFinance FIS","PostFinance FIS"
"Customweb_BarclaycardCw::Price","Price"
"Customweb_BarclaycardCw::Processor","Processor"
"Customweb_BarclaycardCw::Processor Country","Processor Country"
"Customweb_BarclaycardCw::Product","Product"
"Customweb_BarclaycardCw::Product Name","Product name"
"Customweb_BarclaycardCw::Purchase Point","Point of Purchase"
"Customweb_BarclaycardCw::Qty","Qty"
"Customweb_BarclaycardCw::RatePAY","RatePAY"
"Customweb_BarclaycardCw::RatePay","RatePay"
"Customweb_BarclaycardCw::Received status update. The transaction was declined","Received status update. The transaction was declined."
"Customweb_BarclaycardCw::Received status update. The transaction was successful","Received status update. The transaction was successful."
"Customweb_BarclaycardCw::Received update notification with unexcpected state: !status","Received update notification with unexpected state: !status"
"Customweb_BarclaycardCw::Received update notification with unexcpected status: !status","Received update notification with unexcpected status: !status"
"Customweb_BarclaycardCw::Recurring Payments","Recurring Payments"
"Customweb_BarclaycardCw::Red","Red"
"Customweb_BarclaycardCw::Redirection Parameters generated.","Redirection Parameters generated."
"Customweb_BarclaycardCw::Refund Amount","Refunded amount"
"Customweb_BarclaycardCw::Refund ID","Refund ID"
"Customweb_BarclaycardCw::Refund amount","Refunded amount"
"Customweb_BarclaycardCw::Refund information","Refund information"
"Customweb_BarclaycardCw::Refund status","Refund status"
"Customweb_BarclaycardCw::Refunded Amount","Refunded amount"
"Customweb_BarclaycardCw::Refunds","Credit Memo"
"Customweb_BarclaycardCw::Refused Transaction Threshold","Refused Transaction Threshold"
"Customweb_BarclaycardCw::Register","Register"
"Customweb_BarclaycardCw::Register to Create an Account","Register to create an account"
"Customweb_BarclaycardCw::Register with us for future convenience:","Register with us for future convenience:"
"Customweb_BarclaycardCw::Release Date","Release Date"
"Customweb_BarclaycardCw::Remove","Remove"
"Customweb_BarclaycardCw::Reset","Reset"
"Customweb_BarclaycardCw::Review","Review"
"Customweb_BarclaycardCw::Risk Category","Risk Category"
"Customweb_BarclaycardCw::Risk Scoring","Risk Scoring"
"Customweb_BarclaycardCw::Rounding Adjustment","Rounding Adjustments"
"Customweb_BarclaycardCw::Row Total","Row Total"
"Customweb_BarclaycardCw::SAH IN signature is wrong.","SHA IN signature is wrong."
"Customweb_BarclaycardCw::SEPA Mandate ID","SEPA Mandate ID"
"Customweb_BarclaycardCw::SHA-1","SHA-1"
"Customweb_BarclaycardCw::SHA-256","SHA-256"
"Customweb_BarclaycardCw::SHA-512","SHA-512"
"Customweb_BarclaycardCw::SHA-IN Passphrase","SHA-IN Passphrase"
"Customweb_BarclaycardCw::SHA-OUT Passphrase","SHA-OUT Passphrase"
"Customweb_BarclaycardCw::SKU:","SKU:"
"Customweb_BarclaycardCw::Sales","Sales"
"Customweb_BarclaycardCw::Sales Tax Number","Sales Tax Number"
"Customweb_BarclaycardCw::Salutation","Salutation"
"Customweb_BarclaycardCw::Save","Save"
"Customweb_BarclaycardCw::Saved cards:","Saved cards:"
"Customweb_BarclaycardCw::See order and shipping status","See order and shipping status"
"Customweb_BarclaycardCw::Select Brand","Select card brand"
"Customweb_BarclaycardCw::Select Method","Select Method"
"Customweb_BarclaycardCw::Select the authorization method to use for processing this payment method.","Select the authorisation method to use in order to process this payment method. (Please be aware that the hidden mode for credit cards (if available) requires additional PCI certification requirements. Contact Barclaycard for additional information)."
"Customweb_BarclaycardCw::Select the country code defined in the backend of Barclaycard for this payment method.","Select the country code defined in the backend of Barclaycard for this payment method."
"Customweb_BarclaycardCw::Select the country to process your bank transfers.","Select the country to process your bank transfers."
"Customweb_BarclaycardCw::Select the date of your birth.","Select your date of birth."
"Customweb_BarclaycardCw::Select the date on which your card expires.","Select the expiry date of your card."
"Customweb_BarclaycardCw::Select the hash calculation method to use. This value must correspond with the selected value in the back-end of Barclaycard.","Select the hash calculation method to use. This value must correspond to the selected value in the back-end of Barclaycard."
"Customweb_BarclaycardCw::Select the processor for direct debit transactions.","Select the processor for direct debit transactions."
"Customweb_BarclaycardCw::Select the processor for installments.","Select the processor for installments."
"Customweb_BarclaycardCw::Select the processor for open invoice.","Select the processor for open invoice."
"Customweb_BarclaycardCw::Select your gender","Please select your gender."
"Customweb_BarclaycardCw::Send Invoice Email","Send Invoice Email"
"Customweb_BarclaycardCw::Send amounts to Barclaycard in base currency.","Send amounts to Barclaycard in base currency."
"Customweb_BarclaycardCw::Send amounts to Barclaycard in store's base currency.","Send amounts to Barclaycard in store's base currency."
"Customweb_BarclaycardCw::Send invoice email","Send invoice email"
"Customweb_BarclaycardCw::Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Customweb_BarclaycardCw::Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","With 'direct capturing' the the customer is debited directly after completion of payment. In the case of 'deferred capturing' the amount is debited at a moment defined by you."
"Customweb_BarclaycardCw::Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Customweb_BarclaycardCw::Settlement after order","Settlement after order"
"Customweb_BarclaycardCw::Setup","Setup"
"Customweb_BarclaycardCw::Shipping & Handling","Shipping & Handling"
"Customweb_BarclaycardCw::Shipping Address","Delivery address"
"Customweb_BarclaycardCw::Shipping Amount","Shipping Amount"
"Customweb_BarclaycardCw::Shipping Information","Shipping Information"
"Customweb_BarclaycardCw::Shipping Method","Shipping Method"
"Customweb_BarclaycardCw::Shipping Methods","Shipping Methods"
"Customweb_BarclaycardCw::Shipping Refund","Shipping Refund"
"Customweb_BarclaycardCw::Shop","Shop"
"Customweb_BarclaycardCw::Shop ID","Shop ID"
"Customweb_BarclaycardCw::Short Installation Instructions:","Short Installation Instructions:"
"Customweb_BarclaycardCw::Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?"
"Customweb_BarclaycardCw::Show","Show"
"Customweb_BarclaycardCw::Show Account Selection","Show Account Selection"
"Customweb_BarclaycardCw::Show Further Settings and Information","Show further settings and information"
"Customweb_BarclaycardCw::Show Image","Show Image"
"Customweb_BarclaycardCw::Show Payment Id","Show Payment ID"
"Customweb_BarclaycardCw::Show the payment id","Show the payment ID"
"Customweb_BarclaycardCw::Show the payment id in the order information","Show the payment ID in the order information"
"Customweb_BarclaycardCw::Show the payment image","Show the payment image"
"Customweb_BarclaycardCw::Show the payment image on the checkout page","Show the payment image on the checkout page"
"Customweb_BarclaycardCw::Sign In","Sign In"
"Customweb_BarclaycardCw::Slovakia","Slovakia"
"Customweb_BarclaycardCw::Social Security Number","Social Security Number"
"Customweb_BarclaycardCw::Solo Card","Solo Card"
"Customweb_BarclaycardCw::Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happend with these transactions. This setting requires that the parameter 'CCCTY' is returned.","Some cards are not enrolled for the 3D secure process and you may exclude some cards from performing a 3D secure authorization. This setting controls, what should happen with these transactions. This setting requires that the parameter 'CCCTY' is returned."
"Customweb_BarclaycardCw::Some credentials for the API access are invalid. Error Code: !code","Some credentials for the API access are invalid. Error Code: !code"
"Customweb_BarclaycardCw::Some input was invalid.","Invalid input"
"Customweb_BarclaycardCw::Sort Order","Sort Order"
"Customweb_BarclaycardCw::Static Tempalte Css","Static Template CSS"
"Customweb_BarclaycardCw::Static Template Css","Static Template CSS"
"Customweb_BarclaycardCw::Status","State"
"Customweb_BarclaycardCw::Status after HTTP Update Payment Received Status","Status after HTTP Update Payment Received Status"
"Customweb_BarclaycardCw::Store the payment details","Store the payment details"
"Customweb_BarclaycardCw::Stored payment details","Stored payment details"
"Customweb_BarclaycardCw::Submit Order","Submit Order"
"Customweb_BarclaycardCw::Submitting order information...","Submitting order information..."
"Customweb_BarclaycardCw::Subtotal","Subtotal"
"Customweb_BarclaycardCw::Success","Successful"
"Customweb_BarclaycardCw::Successful","Successful"
"Customweb_BarclaycardCw::Successful online refund of amount","Successful online refund of amount"
"Customweb_BarclaycardCw::Successful payment authorization.","Successful payment authorization"
"Customweb_BarclaycardCw::Successfull online refund of amount","Successful online refund of amount"
"Customweb_BarclaycardCw::Support","Support"
"Customweb_BarclaycardCw::Sweden (SE)","Sweden (SE)"
"Customweb_BarclaycardCw::Switzerland (CH)","Switzerland (CH)"
"Customweb_BarclaycardCw::Table Background Color","Table Background Color"
"Customweb_BarclaycardCw::Table Text Color","Table Text Color"
"Customweb_BarclaycardCw::Tax Amount","Tax Amount"
"Customweb_BarclaycardCw::Technical issue: This payment methods is not available at the moment.","Technical issue: This payment method is not available at the moment."
"Customweb_BarclaycardCw::Telego (Direct Debits DE)","Telego (Direct Debits DE)"
"Customweb_BarclaycardCw::Template URL","Template URL"
"Customweb_BarclaycardCw::Template URL for own template","Template URL for own template"
"Customweb_BarclaycardCw::Template Url","Template URL"
"Customweb_BarclaycardCw::Test Account SHA-IN Passphrase","Test account SHA-IN passphrase"
"Customweb_BarclaycardCw::Test Account SHA-OUT Passphrase","Test account SHA-OUT passphrase"
"Customweb_BarclaycardCw::Test Mode","Test Mode"
"Customweb_BarclaycardCw::Test PSPID","Test PSPID"
"Customweb_BarclaycardCw::Test Transaction","Test Transaction"
"Customweb_BarclaycardCw::Text Color","Text Color"
"Customweb_BarclaycardCw::The 'account number' field cannot be empty.","The 'account number' box cannot be empty."
"Customweb_BarclaycardCw::The 'account owner' field cannot be empty.","The 'account owner' field cannot be empty"
"Customweb_BarclaycardCw::The 'account_number' field cannot be longer than 10 digits.","The 'account_number' box cannot be longer than 10 digits."
"Customweb_BarclaycardCw::The 'account_number' field must be 11 digits long.","The 'account_number' box must be 11 digits long."
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 5 digits long.","The 'bank code' box cannot be empty and must be 5 digits long"
"Customweb_BarclaycardCw::The 'bank code' field cannot be empty and it must be 8 digits long.","The 'bank code' box cannot be empty and it must be 8 digits long"
"Customweb_BarclaycardCw::The CVC code is too long.","CVC is too long"
"Customweb_BarclaycardCw::The CVC contains invalid chars.","CVC contains invalid chars"
"Customweb_BarclaycardCw::The Font Family that will be used","The font family that will be used"
"Customweb_BarclaycardCw::The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Barclaycard. You may need generate the HMAC key. Please take a look at the manual how to do this."
"Customweb_BarclaycardCw::The PSPID as given by the Barclaycard.","The PSPID from Barclaycard."
"Customweb_BarclaycardCw::The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","The SEPA mandate schema does not contain the tag '!tag'. This tag is required."
"Customweb_BarclaycardCw::The SHA signature of the 3D Secure callback was not valid.","The SHA signature of the 3D Secure callback was not valid"
"Customweb_BarclaycardCw::The SHA signatures do not match.","SHA signatures do not match"
"Customweb_BarclaycardCw::The URL indicated here is rendered as Template. For this you must select option 'Use own template'. The URL must point to an HTML page that contains the string '$$$PAYMENT ZONE$$$'. This part of the HTML file is replaced with the form for the credit card input.","The URL indicated here is rendered as a template. For this option you must select 'Use own template'. The URL must point to an HTML page that contains the string '$$$PAYMENT ZONE$$$'. This part of the HTML file is then replaced by the form for the credit card data."
"Customweb_BarclaycardCw::The URL indicated here is used to rendered the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'.","The URL indicated here is used to render the template for mobile devices. This field is only considered when the option mobile template is set to 'Use own template'."
"Customweb_BarclaycardCw::The acquiring system is not available. Hence the authorization is not completed.","The acquiring system is not available. The authorisation has therefore not yet been completed."
"Customweb_BarclaycardCw::The alias could not be found.","The alias could not be found."
"Customweb_BarclaycardCw::The alias has been deleted.","The alias has been deleted."
"Customweb_BarclaycardCw::The alias manager allows the customer to select from a credit card previously stored. The credit card data is stored by Barclaycard.","The alias manager allows the customer to pay with a previously stored credit card. The credit card data is stored with Barclaycard."
"Customweb_BarclaycardCw::The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conducted with error code: !code, and reason: !reason:"
"Customweb_BarclaycardCw::The amount could not be verified.","The amount could not be verified."
"Customweb_BarclaycardCw::The amount of !amount is authorized.","The amount of !amount is authorized."
"Customweb_BarclaycardCw::The amount of !amount is captured.","The amount of !amount is captured."
"Customweb_BarclaycardCw::The authorization could not be completed, due to a delayed external validation of the payment.","Authorisation could not be completed, due to a delay with the external validation of the payment."
"Customweb_BarclaycardCw::The authorization declined by the aquirer.","Authorisation was declined by the acquirer"
"Customweb_BarclaycardCw::The authorization is refused.","The authorization failed."
"Customweb_BarclaycardCw::The authorization method '!method' is not supported.","The authorization method '!method' is not supported."
"Customweb_BarclaycardCw::The authorization was not successful","Authorization error. Authorization not successful."
"Customweb_BarclaycardCw::The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"Customweb_BarclaycardCw::The brand with external name '!key' was not present in the map.","The brand with external name '!key' was not present in the map."
"Customweb_BarclaycardCw::The brand with key '!key' was not found in the card information map.","The brand with key '!key' was not found in the card information map."
"Customweb_BarclaycardCw::The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"Customweb_BarclaycardCw::The cancellation is processed offline.","Cancellation is processed offline."
"Customweb_BarclaycardCw::The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount)."
"Customweb_BarclaycardCw::The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) than the original item (@amountOriginal)."
"Customweb_BarclaycardCw::The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"Customweb_BarclaycardCw::The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"Customweb_BarclaycardCw::The capturing is in progress.","Capturing is in process."
"Customweb_BarclaycardCw::The capturing is in uncertain.","The capturing is uncertain"
"Customweb_BarclaycardCw::The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown should the brand selection using images."
"Customweb_BarclaycardCw::The card number contains invalid chars.","The card number contains invalid chars."
"Customweb_BarclaycardCw::The card number is too long.","Card number is too long"
"Customweb_BarclaycardCw::The card number is too short.","The card number is too short."
"Customweb_BarclaycardCw::The cardholder name is missing.","Cardholder name is missing."
"Customweb_BarclaycardCw::The cardholder name is too long.","Cardholder name is too long"
"Customweb_BarclaycardCw::The checkout process was not successful. Please try again.","The checkout process was not successful. Please try again."
"Customweb_BarclaycardCw::The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white).","The colors can be specified by their hexadecimal code (#FFFFFF) or their name (white)."
"Customweb_BarclaycardCw::The configuration has been saved.","The configuration has been saved."
"Customweb_BarclaycardCw::The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with the annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"Customweb_BarclaycardCw::The countries listed in this field are used to mark transaction as uncertain. The behavior depends on the setting above 'Non 3D Secure Behavior'. The country code is taken from the card. You need to make sure you return the parameter 'CCCTY'. As indicated by Barclaycard this value is only for 94% of the transaction correct. The list below must be a comma separated list of country codes. The codes must be in ISO 3166-2 format (e.g. DE,IT,FR).","The countries listed in this field are used to mark transaction as uncertain. The behavior depends on the setting above 'Non 3D Secure Behavior'. The country code is taken from the card. You need to make sure you return the parameter 'CCCTY'. As indicated by Barclaycard this value is only for 94% of the transaction correct. The list below must be a comma separated list of country codes. The codes must be in ISO 3166-2 format (e.g. DE,IT,FR)."
"Customweb_BarclaycardCw::The credit card is expired.","Credit card has expired"
"Customweb_BarclaycardCw::The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"Customweb_BarclaycardCw::The data will be processed offline.","The data will be processed offline."
"Customweb_BarclaycardCw::The date of birth is required.","The date of birth is required."
"Customweb_BarclaycardCw::The entered salutation is too long. It can not be longer than 5 chars.","The entered salutation is too long. It cannot be longer than 5 characters."
"Customweb_BarclaycardCw::The expiry date is invalid.","The expiry date is invalid"
"Customweb_BarclaycardCw::The gender is required.","The gender is required."
"Customweb_BarclaycardCw::The given CVC code has the wrong length.","The given CVC code has the wrong length."
"Customweb_BarclaycardCw::The given card number has an invalid check sum.","The given card number has an invalid check sum."
"Customweb_BarclaycardCw::The given card number has an invalid length.","The given card number has an invalid length."
"Customweb_BarclaycardCw::The given currency (!currency) is not 3 chars long. It must be in the ISO 4217 format.","The given currency (!currency) is not 3 chars long. It must be in the ISO 4217 format."
"Customweb_BarclaycardCw::The given hmac key is empty.","No HMAC key entered."
"Customweb_BarclaycardCw::The given identifier is empty.","The given identifier is empty."
"Customweb_BarclaycardCw::The given password is empty.","No password entered."
